id,u,v
2542,525.036,1744.31
2543,119.439,452.874
2544,537.477,2087.7
2545,3632.95,1577.6
2546,816.169,296.11
2547,3015.84,1510.41
2548,4409.3,2548.04
2549,4414.28,2523.16
2550,1804.03,617.104
2551,2167.33,2704.8
2552,1308.86,1478.06
2553,3511.02,1515.39
2554,2087.7,2027.98
2555,3864.36,522.547
2556,1119.74,587.244
2557,1577.6,594.709
2558,4016.15,1191.91
2559,3772.29,1460.64
2560,3463.74,1400.92
2561,2229.54,520.059
2562,1316.32,1652.24
2563,554.896,1109.79
2564,3640.41,3190.03
2565,1833.89,734.055
2566,778.844,281.18
2567,1065,1729.38
2568,517.571,1861.26
2569,199.066,641.987
2570,569.825,1761.73
2571,358.318,880.865
2572,4459.07,2548.04
2573,4456.58,1358.62
2574,661.893,1627.36
2575,567.337,1838.87
2576,3458.77,1353.65
2577,3570.74,1502.95
2578,3555.81,1298.9
2579,4036.06,2941.19
2580,3513.51,1321.3
2581,3978.82,629.545
2582,846.029,910.725
2583,522.547,2105.12
2584,482.734,500.152
2585,699.218,1647.27
2586,1104.81,1425.81
2587,3764.83,1652.24
2588,2189.72,530.012
2589,2120.05,731.566
2590,599.685,1751.78
2591,510.106,1801.54
2592,1356.13,2366.39
2593,221.461,778.844
2594,2174.79,1990.66
2595,2455.97,450.386
2596,1323.79,2037.93
2597,3807.13,1020.21
2598,3946.48,1112.28
2599,1734.36,734.055
2600,4473.01,2436.56
2601,4413.29,2523.16
2602,2373.86,561.365
2603,2672.46,107.495
2604,1349.67,1490.01
2605,2666.48,561.365
2606,755.454,901.767
2607,4356.55,1340.71
2608,1048.08,680.805
2609,4395.37,1358.62
2610,268.739,880.866
2611,176.173,462.828
2612,1970.75,2406.7
2613,3866.85,1546.74
2614,3451.8,1442.23
2615,3932.54,1134.67
2616,3744.43,1537.78
2617,4377.45,2508.23
2618,2397.75,453.87
2619,731.566,910.725
2620,3586.17,1537.78
2621,2442.54,465.814
2622,3487.63,1576.6
2623,761.426,441.926
2624,3944.49,1122.73
2625,2275.32,570.323
2626,3932.54,1119.74
2627,2191.71,555.393
2628,3520.48,1340.71
2629,4302.8,1280.99
2630,4293.85,1301.89
2631,2081.23,2373.86
2632,1534.8,609.141
2633,3914.63,1149.6
2634,4508.84,2514.2
2635,4407.31,2427.61
2636,1728.89,725.594
2637,3983.3,1063.01
2638,1525.84,591.225
2639,3684.71,1525.84
2640,486.716,913.711
2641,522.547,522.547
2642,3496.59,1525.84
2643,4389.4,2529.13
2644,4428.22,2430.59
2645,3027.79,286.655
2646,2120.05,194.089
2647,4452.1,2433.58
2648,516.575,522.547
2649,3860.88,519.561
2650,3732.48,1522.85
2651,2269.35,319.5
2652,3523.46,1501.95
2653,3651.86,1519.87
2654,432.968,1958.81
2655,4234.13,982.389
2656,1576.6,647.959
2657,3986.29,2899.39
2658,3466.73,1367.58
2659,2478.37,424.01
2660,4383.43,2445.52
2661,3177.09,671.847
2662,1528.82,600.183
2663,3475.69,1430.29
2664,1588.54,627.057
2665,4437.17,2445.52
2666,3538.39,1516.88
2667,546.435,1797.56
2668,4493.91,2454.48
2669,1985.68,647.959
2670,540.463,1794.58
2671,1409.38,1495.98
2672,3484.64,1370.57
2673,3493.6,1427.3
2674,1322.79,695.734
2675,674.833,1663.19
2676,2105.12,188.117
2677,3430.9,1961.79
2678,3804.14,1475.08
2679,2379.83,480.744
2680,2406.7,480.744
2681,274.711,895.795
2682,4377.45,2469.41
2683,2424.62,480.744
2684,767.398,895.795
2685,2782.94,480.744
2686,779.342,280.683
2687,3517.49,1379.53
2688,3472.7,1328.76
2689,3863.86,1098.84
2690,3499.57,1385.5
2691,803.23,603.169
2692,2385.8,483.73
2693,3484.64,1621.39
2694,4505.85,2475.38
2695,1370.57,704.692
2696,337.416,624.071
2697,3505.55,1463.13
2698,1985.68,653.931
2699,519.561,2102.13
2700,740.524,262.767
2701,391.164,2006.58
2702,1582.57,615.113
2703,594.211,1460.15
2704,4001.22,1179.46
2705,2018.53,277.697
2706,3783.24,1457.16
2707,3771.3,1457.16
2708,3472.7,1457.16
2709,3556.31,653.931
2710,2272.33,510.603
2711,4057.95,1086.9
2712,426.996,2012.55
2713,4296.83,1292.93
2714,3236.81,740.524
2715,3636.93,1346.68
2716,1797.56,656.917
2717,3472.7,1693.05
2718,435.954,749.482
2719,1848.32,2018.53
2720,3798.17,2305.18
2721,3487.63,1415.36
2722,3786.23,2302.19
2723,4473.01,2553.02
2724,3365.2,656.917
2725,2158.87,2018.53
2726,3774.28,1451.19
2727,3502.56,1451.19
2728,4368.5,2490.31
2729,2090.19,2024.5
2730,725.594,403.108
2731,630.043,1716.94
2732,519.561,507.617
2733,4511.82,2493.3
2734,1809.51,618.099
2735,4398.36,2469.41
2736,3245.77,746.496
2737,3789.21,991.347
2738,1884.16,618.099
2739,212.005,1415.36
2740,3651.86,1501.95
2741,200.061,641.987
2742,492.688,510.603
2743,3493.6,1552.71
2744,4499.88,2538.09
2745,1803.53,615.113
2746,1794.58,668.861
2747,3705.61,3063.62
2748,3645.89,3200.98
2749,516.575,1857.28
2750,997.319,836.076
2751,483.73,1758.74
2752,3553.32,1298.9
2753,2096.16,579.281
2754,4380.44,1242.17
2755,4007.19,289.641
2756,842.048,1370.57
2757,4455.09,2553.02
2758,3944.49,1113.77
2759,1734.86,731.566
2760,2060.33,674.833
2761,3872.82,1039.12
2762,1576.6,659.903
2763,2233.52,573.309
2764,821.146,588.239
2765,3472.7,627.057
2766,2756.06,1552.71
2767,1245.16,2406.7
2768,358.318,880.866
2769,220.963,776.356
2770,3478.67,1400.43
2771,3496.59,1534.8
2772,2308.17,310.542
2773,994.333,904.753
2774,3024.8,432.968
2775,1254.11,2341.01
2776,973.431,683.791
2777,600.183,1749.79
2778,555.393,1113.77
2779,1116.76,588.239
2780,1985.68,630.043
2781,1355.64,2364.9
2782,3645.89,3048.69
2783,4407.31,2544.06
2784,2729.19,558.379
2785,656.917,424.01
2786,2182.75,307.556
2787,3571.24,1501.95
2788,2323.1,1355.64
2789,480.744,498.659
2790,3765.33,1651.25
2791,4034.07,2941.2
2792,3218.89,633.029
2793,618.099,540.463
2794,683.791,2257.4
2795,3499.57,1310.85
2796,1788.6,1979.71
2797,3559.29,1609.45
2798,4347.59,1352.65
2799,1576.6,594.211
2800,2105.12,531.505
2801,1833.39,734.552
2802,4365.51,2478.37
2803,689.763,1624.38
2804,662.889,1627.36
2805,1552.71,582.267
2806,4484.95,1415.36
2807,3639.92,3189.03
2808,3977.33,630.043
2809,1131.69,594.211
2810,2454.48,450.884
2811,698.72,1645.28
2812,1158.56,2320.11
2813,4356.55,812.188
2814,107.495,424.01
2815,3511.52,1319.81
2816,3463.74,1397.44
2817,256.795,880.866
2818,3984.5,2902.38
2819,3214.11,630.64
2820,3798.17,2307.57
2821,1325.78,695.137
2822,3472.1,1458.35
2823,852.797,2246.66
2824,2063.91,673.638
2825,684.388,2257.4
2826,4281.9,1261.28
2827,3783.84,1458.35
2828,1358.03,2368.48
2829,673.638,1666.18
2830,3364.61,655.722
2831,490.896,512.395
2832,3787.42,2303.99
2833,594.808,1461.94
2834,1576.6,594.808
2835,4382.23,1243.36
2836,4267.57,1300.7
2837,3536.6,1515.69
2838,3507.94,1461.94
2839,4493.31,2454.48
2840,4006,1178.87
2841,3866.25,1547.93
2842,3590.35,1540.77
2843,3934.33,1117.95
2844,1160.95,2321.9
2845,2665.89,562.56
2846,1798.76,655.722
2847,2106.91,186.325
2848,2189.32,555.393
2849,3644.1,3192.61
2850,1049.87,680.805
2851,1576.6,648.556
2852,4299.82,1279.2
2853,4375.06,2472.4
2854,4371.48,2490.31
2855,1207.53,1530.02
2856,1254.11,2343.4
2857,1985.08,648.556
2858,3773.09,1451.19
2859,3178.28,673.638
2860,3744.43,1540.77
2861,3464.94,1451.19
2862,3475.69,1694.84
2863,2665.89,128.995
2864,3930.75,1132.29
2865,4396.56,1358.03
2866,4056.16,1089.29
2867,1046.29,566.143
2868,3500.77,1315.03
2869,4299.82,1293.53
2870,770.384,895.795
2871,655.722,422.815
2872,1368.78,702.304
2873,3454.19,1440.44
2874,3791.01,988.958
2875,1795.17,670.055
2876,3475.69,1433.27
2877,698.72,1644.68
2878,1727.09,723.803
2879,2450.9,451.481
2880,268.739,881.463
2881,4034.66,2945.38
2882,3486.44,1368.78
2883,3522.27,1429.69
2884,2479.56,422.815
2885,3862.67,519.561
2886,1834.59,734.552
2887,781.134,283.071
2888,3235.61,741.719
2889,433.565,1960
2890,2271.74,318.903
2891,4002.41,286.655
2892,523.145,523.145
2893,272.322,895.795
2894,3486.44,1418.94
2895,3490.02,1576.6
2896,4235.32,981.792
2897,343.985,2160.66
2898,1533.6,609.141
2899,2271.74,512.395
2900,4471.81,2554.81
2901,1995.83,662.889
2902,3866.25,1100.04
2903,4475.39,2440.15
2904,4457.48,2554.81
2905,996.125,838.465
2906,3468.52,1368.78
2907,3432.69,1963.58
2908,723.803,401.316
2909,616.307,537.477
2910,2275.32,569.726
2911,1128.7,591.225
2912,3522.27,1343.69
2913,1350.86,1490.6
2914,3636.93,1347.28
2915,3525.85,1504.94
2916,3024.21,433.565
2917,2443.73,465.814
2918,2518.98,1605.27
2919,487.313,913.711
2920,236.49,759.635
2921,3654.85,1519.27
2922,730.969,910.128
2923,376.234,1891.92
2924,1576.6,659.305
2925,1587.35,627.057
2926,548.227,1813.09
2927,3493.6,1551.52
2928,3543.77,1515.69
2929,1805.92,2006.58
2930,2784.13,480.146
2931,2096.16,204.241
2932,2307.57,311.737
2933,3651.26,1504.94
2934,519.561,505.229
2935,4364.32,2483.15
2936,1014.04,877.88
2937,1243.36,2407.9
2938,544.644,1798.76
2939,4410.9,2429.4
2940,1970.75,2407.9
2941,3027.79,286.655
2942,1891.92,612.724
2943,4400.15,2472.4
2944,519.561,2103.33
2945,4425.23,2432.98
2946,3801.76,1476.27
2947,4389.4,2529.73
2948,3647.68,3203.36
2949,1117.95,587.642
2950,4453.9,2436.56
2951,1526.44,591.225
2952,996.125,902.962
2953,336.819,627.057
2954,759.635,440.731
2955,662.889,1630.35
2956,2167.82,2705.3
2957,1583.77,616.307
2958,394.15,2010.17
2959,3472.1,1354.44
2960,429.982,2013.75
2961,3984.5,1060.62
2962,3497.19,1526.44
2963,3687.09,1526.44
2964,1565.85,591.225
2965,2160.66,2017.33
2966,1408.19,1497.77
2967,515.978,1856.09
2968,630.64,1719.93
2969,4382.23,2508.23
2970,1848.92,2020.91
2971,2422.23,483.73
2972,530.311,2171.41
2973,2407.9,483.73
2974,2386.4,483.73
2975,3515.1,1383.11
2976,3916.42,1150.2
2977,3482.85,1619.6
2978,3497.19,1562.27
2979,1766.51,644.973
2980,4385.81,2447.31
2981,200.658,641.39
2982,741.719,265.155
2983,3052.87,283.071
2984,4439.56,2447.31
2985,3945.08,1114.37
2986,3558.1,652.139
2987,2081.83,2372.07
2988,2096.16,576.892
2989,2160.66,1992.25
2990,3554.52,1297.11
2991,3497.19,1537.19
2992,2182.16,2028.08
2993,3877,1039.12
2994,913.711,684.388
2995,4457.48,2533.31
2996,2182.16,304.57
2997,433.565,748.885
2998,974.625,680.805
2999,687.971,429.982
