id,u,v
2636,3589.15,698.72
2637,758.44,1107.8
2638,2532.12,1866.24
2639,3006.89,1663.19
2640,2651.55,1887.14
2641,274.711,737.538
2642,1397.44,2917.31
2643,3711.58,1743.82
2644,367.276,1806.52
2645,489.702,1385.5
2646,3607.07,695.734
2647,3460.76,707.678
2648,2851.62,1758.74
2649,3120.35,991.347
2650,2642.6,1812.49
2651,1546.74,1979.71
2652,1666.18,3150.21
2653,2666.48,1881.17
2654,3887.75,2143.94
2655,2618.71,1815.48
2656,2600.79,1818.46
2657,2529.13,1905.06
2658,2290.25,1251.13
2659,2666.48,1791.59
2660,639.001,976.417
2661,2881.48,1842.35
2662,621.085,806.216
2663,116.453,988.361
2664,2765.02,1836.38
2665,3087.51,1588.54
2666,2768.01,1818.46
2667,2642.6,1824.44
2668,2573.92,1827.42
2669,471.786,662.889
2670,2627.67,1827.42
2671,3081.54,1266.06
2672,982.389,1585.56
2673,2678.43,758.44
2674,3974.35,1221.27
2675,1681.11,3120.35
2676,1430.29,1263.07
2677,2941.2,1710.97
2678,1958.81,3347.29
2679,3845.95,606.155
2680,1555.7,2009.57
2681,1272.03,2009.57
2682,3902.68,1600.49
2683,2642.6,1839.37
2684,3675.75,689.763
2685,1370.57,1269.04
2686,1549.73,2003.6
2687,3896.71,1958.81
2688,1104.81,907.739
2689,2573.92,1917
2690,1155.58,1182.45
2691,633.029,979.403
2692,1725.9,1540.77
2693,1131.69,1218.28
2694,2911.34,1719.93
2695,1158.56,1077.94
2696,1161.55,1191.41
2697,988.361,1585.56
2698,2523.16,1848.32
2699,1009.26,507.617
2700,4380.44,1215.3
2701,1412.37,2896.41
2702,1409.38,1116.76
2703,2905.36,1699.03
2704,2932.24,1690.07
2705,3684.71,1224.25
2706,385.192,862.95
2707,3950.46,1248.14
2708,1095.86,845.034
2709,3899.7,1788.6
2710,1221.27,1110.79
2711,1415.36,2908.35
2712,3944.49,1940.89
2713,3389.09,713.65
2714,2741.13,1794.58
2715,394.15,913.711
2716,510.603,916.697
2717,1003.29,1230.23
2718,3078.55,707.678
2719,2078.25,1949.85
2720,2902.38,1705
2721,537.477,982.389
2722,895.795,1304.88
2723,277.697,352.346
2724,3529.43,647.959
2725,3168.13,677.819
2726,3768.31,1731.87
2727,1800.55,2069.29
2728,3469.71,707.678
2729,2397.75,2045.4
2730,2678.43,1743.82
2731,704.692,913.711
2732,1737.84,1492.99
2733,3054.66,1699.03
2734,3950.46,1239.18
2735,3860.88,1242.17
2736,1746.8,3180.07
2737,2779.95,1564.66
2738,1200.37,1039.12
2739,3869.84,492.688
2740,1134.67,1257.1
2741,4057.95,543.449
2742,2358.93,2033.46
2743,1833.39,2057.34
2744,3511.52,668.861
2745,3604.08,704.692
2746,1579.59,2206.64
2747,4449.12,489.702
2748,3923.58,1230.23
2749,522.547,970.445
2750,1113.77,904.753
2751,2985.98,1716.94
2752,3750.4,474.772
2753,1558.68,1976.72
2754,1752.77,2072.27
2755,2723.22,1833.39
2756,3974.35,1893.11
2757,1134.67,2048.39
2758,280.683,859.964
2759,621.085,1272.03
2760,489.702,668.861
2761,3439.85,650.945
2762,295.612,653.931
2763,970.445,907.739
2764,235.893,1719.93
2765,3678.73,624.071
2766,1176.48,1179.46
2767,3663.8,1839.37
2768,698.72,806.216
2769,3129.31,692.748
2770,2851.62,1896.1
2771,3580.2,636.015
2772,1068.98,489.702
2773,961.487,2173.8
2774,3087.51,1657.22
2775,597.197,821.146
2776,3463.74,671.847
2777,3171.12,701.706
2778,3780.26,1657.22
2779,3439.85,671.847
2780,3908.65,573.309
2781,2603.78,1905.06
2782,639.001,815.174
2783,3577.21,659.903
2784,3529.43,665.875
2785,1182.45,2042.41
2786,2977.03,1719.93
2787,3974.35,1842.35
2788,301.584,164.229
2789,3938.51,1597.5
2790,3630.96,656.917
2791,2887.45,1666.18
2792,3741.44,134.369
2793,3496.59,656.917
2794,588.239,1027.18
2795,1251.13,1621.39
2796,3415.97,674.833
2797,3633.94,630.043
2798,1752.77,1531.81
2799,1355.64,904.753
2800,498.659,1018.22
2801,561.365,830.104
2802,2140.95,1427.3
2803,1427.3,1116.76
2804,3950.46,107.495
2805,3836.99,794.272
2806,298.598,1286.96
2807,1743.82,1472.09
2808,1887.14,2117.06
2809,137.355,1054.05
2810,328.458,319.5
2811,3481.66,671.847
2812,3523.46,639.001
2813,1770.69,2030.47
2814,1719.93,2003.6
2815,3607.07,656.917
2816,597.197,1027.18
2817,4335.65,1251.13
2818,3751.59,1684.1
2819,3092.29,1569.43
2820,2493.89,1949.25
2821,3128.12,695.137
2822,623.474,806.216
2823,3171.12,702.304
2824,2533.31,1863.25
2825,1157.37,1182.45
2826,598.391,842.048
2827,2913.13,1719.93
2828,3077.95,1587.35
2829,2830.71,1673.35
2830,1537.19,1322.19
2831,1580.18,2232.32
2832,3002.71,1662.6
2833,3120.95,992.541
2834,1157.37,1078.54
2835,2647.97,1891.92
2836,1547.93,1981.5
2837,2816.38,1798.76
2838,1329.36,1275.61
2839,2289.65,1250.53
2840,1512.1,1318.61
2841,2751.88,1705.59
2842,3902.08,1605.27
2843,3726.51,666.472
2844,2665.89,1798.76
2845,3887.75,2142.74
2846,1555.1,1977.92
2847,2733.97,1712.76
2848,3511.52,666.472
2849,1397.44,2920.29
2850,2561.98,1895.5
2851,3898.5,1960
2852,3923.58,1229.03
2853,2848.63,1762.93
2854,3884.17,648.556
2855,2665.89,1881.17
2856,2852.21,1895.5
2857,2522.56,1852.51
2858,1666.18,3149.62
2859,2941.79,1709.18
2860,297.404,655.722
2861,605.558,881.463
2862,2823.55,1788.01
2863,741.719,1927.75
2864,2945.38,1755.76
2865,2619.31,1899.09
2866,1408.19,1117.95
2867,2884.46,1845.34
2868,2630.06,1827.42
2869,3088.7,1587.35
2870,1415.36,2909.54
2871,3744.43,136.161
2872,3142.45,720.22
2873,1580.18,2207.24
2874,3791.01,809.799
2875,1551.52,2006.58
2876,3579.6,637.806
2877,1368.78,1272.03
2878,114.662,988.958
2879,2855.8,1748.59
2880,3683.51,1845.34
2881,1411.77,2902.38
2882,1272.03,2010.17
2883,741.719,1942.08
2884,2081.83,1949.25
2885,1200.37,1039.12
2886,1745.01,3181.87
2887,3780.26,1659.01
2888,3113.79,695.137
2889,1580.18,2257.4
2890,2759.05,1820.26
2891,3973.75,1221.86
2892,2647.97,1802.34
2893,2601.39,1820.26
2894,275.905,738.135
2895,3665.59,1841.76
2896,3676.34,1802.34
2897,447.898,859.964
2898,3081.54,1264.86
2899,1010.46,505.229
2900,3715.76,1745.01
2901,1598.1,1999.42
2902,1164.53,1196.78
2903,3522.27,641.39
2904,1702.01,1870.42
2905,236.49,1719.93
2906,756.051,1107.2
2907,2475.98,1870.42
2908,3389.69,716.636
2909,318.903,892.212
2910,369.068,1805.92
2911,3769.51,1734.26
2912,4378.65,1214.7
2913,3758.76,1716.34
2914,2493.89,1859.67
2915,3898.5,648.556
2916,634.223,978.209
2917,1684.1,3135.28
2918,3529.43,648.556
2919,3869.84,652.139
2920,1096.45,845.631
2921,981.792,1583.77
2922,1576.6,2142.74
2923,3952.25,1246.95
2924,2676.64,756.051
2925,1433.27,1261.28
2926,3676.34,691.554
2927,3146.03,713.053
2928,978.209,1110.79
2929,971.042,910.128
2930,1745.01,1472.69
2931,272.322,867.13
2932,2805.63,1780.84
2933,974.625,928.044
2934,2902.38,1705.59
2935,1071.37,487.313
2936,1680.51,3124.53
2937,1218.28,1107.2
2938,1458.35,1282.78
2939,3902.08,1788.01
2940,136.161,1053.46
2941,3909.25,573.309
2942,3722.93,1741.43
2943,3439.85,670.055
2944,2644.39,1741.43
2945,1884.75,2117.66
2946,895.795,1304.28
2947,1254.11,1619.6
2948,1834.59,2056.75
2949,3056.45,1698.43
2950,2142.74,1426.11
2951,3687.09,630.64
2952,494.479,885.046
2953,3511.52,648.556
2954,3977.33,1895.5
2955,408.483,680.805
2956,1712.76,1788.01
2957,3439.85,652.139
2958,709.47,917.295
2959,3167.53,680.805
2960,279.488,859.964
2961,2680.22,1745.01
2962,3529.43,666.472
2963,831.298,985.375
2964,3149.62,1544.35
2965,3633.35,630.64
2966,730.969,784.717
2967,3869.84,490.896
2968,698.72,806.216
2969,4056.16,1630.35
2970,3902.08,1243.36
2971,2572.72,1917
2972,1135.87,2049.58
2973,3608.26,705.887
2974,1354.44,902.962
2975,562.56,827.715
2976,229.324,1712.76
2977,1727.09,1540.77
2978,3676.34,623.474
2979,1182.45,2046
2980,2723.22,1834.59
2981,1171.7,1995.83
2982,3296.53,1028.37
2983,3862.67,1243.36
2984,2737.55,1723.51
2985,3945.08,1942.08
2986,584.059,1813.09
2987,3479.27,648.556
2988,2020.91,2182.16
2989,741.719,1057.04
2990,1719.93,2006.58
2991,297.404,1286.36
2992,2053.16,1368.78
2993,4170.82,1060.62
2994,4084.83,1648.26
2995,300.987,161.243
2996,1368.78,1458.35
2997,218.574,892.212
2998,2658.72,1741.43
2999,2139.16,1777.26
